"address","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Adecuado para niños","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Lo que disfruté","reviewContext/Nivel de ruido","reviewContext/Ofertas especiales","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Restricciones de dieta","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Editado Hace un año","2025-06-09T01:11:54.912Z",,"2025-06-10T23:20:51.000Z","Gracias por tu calificación . En Casa Res, nos esforzamos por ofrecerte excelencia en cada corte 🥩. ¡Esperamos verte pronto para encender nuevos momentos! ",,,,,,,,,,,,,,,,,,,,"4","5","5","ChZDSUhNMG9nS0VJQ0FnSUNzcTdpa2NREAE",,,,,,,,,,,,,,,,,,"Google",,,"259",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","false","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace un año","2025-06-04T09:40:19.522Z",,"2025-06-05T01:57:14.000Z","Gracias por tu calificación . En Casa Res, nos esforzamos por ofrecerte excelencia en cada corte 🥩. ¡Esperamos verte pronto para encender nuevos momentos! ",,,,,,,,,,,,"$20-25",,,,,,,,"5","5","5","ChZDSUhNMG9nS0VOMlB3cVBfeXItRGRBEAE",,,,,,,,,,,,,,,,,,"Google",,,"6",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy","es","false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace un año","2025-06-02T23:05:52.711Z",,"2025-06-03T14:29:40.000Z","Gracias por tu calificación . En Casa Res, nos esforzamos por ofrecerte excelencia en cada corte 🥩. ¡Esperamos verte pronto para encender nuevos momentos! ",,,,,,,"Silencioso, agradable para conversar",,,,,"$25-30",,,"Más de 9 personas","Sin espera",,,,"5","5","5","ChdDSUhNMG9nS0VJNlZ1NDM5M3NlenN3RRAB",,,,,,,,,,,,,,,,,,"Google",,,"48",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false","Simplemente deliciosoñ",,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","false","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace un año","2025-06-02T00:35:27.630Z",,"2025-06-02T01:33:14.000Z","Gracias por tu calificación . En Casa Res, nos esforzamos por ofrecerte excelencia en cada corte 🥩. ¡Esperamos verte pronto para encender nuevos momentos! ",,,,,,,,,,,,"$15-20",,,,,,,,"5","5","5","ChdDSUhNMG9nS0VLNzNtTmZPdkxQT3F3RRAB",,,,,,,,,,,,,,,,,,"Google",,,"4",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Editado Hace un año","2025-05-31T18:11:51.028Z",,"2025-06-02T01:33:31.000Z","Gracias por tu calificación . En Casa Res, nos esforzamos por ofrecerte excelencia en cada corte 🥩. ¡Esperamos verte pronto para encender nuevos momentos! ",,,,,,,,,,,,,,,,,,,,"4","5","5","ChdDSUhNMG9nS0VJQ0FnSUNjcWZpTjB3RRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmPLcrHL16HGJmDmLhSYGXjSOdC6Tpoh6zs296BYFAUeBxZ7YynpTCK7v3_Vnoxmlq_PUC_dN7bRocvegQ2tjJsSzXLf1Or5B7yX9rLa8egp2-6IPf6JFisbzj2WeVlebXzeGEYr=k-no",,,,,,,,,,,,,,,,,"Google",,,"209",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy","es","false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace un año","2025-05-26T12:00:28.994Z",,"2025-06-03T14:30:53.000Z","Apreciamos tu calificación!🍽️ En Casa Res, siempre queremos superar expectativas. Nos encantaría brindarte una experiencia inigualable en tu próxima visita, trabajaremos para mejorar🥩.",,,,,,,,,,,,"$45-50","No se requiere hacer una reserva",,"No lo sé",,,"Cena",,"5","5","5","ChZDSUhNMG9nS0VOV3Ywc1BPbi1DTWRREAE",,,,,,,,,,,,,,,,,,"Google",,,"64",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false","Excelente la comida, precios al alcance",,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy","es","false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace un año","2025-05-25T06:20:18.162Z",,"2025-06-03T14:31:24.000Z","Apreciamos tu calificación!🍽️ En Casa Res, siempre queremos superar expectativas. Nos encantaría brindarte una experiencia inigualable en tu próxima visita, trabajaremos para mejorar🥩.",,,"Es un poco difícil encontrar estacionamiento","Los estacionamiento no cuentan con la seguridad adecuada, no genera confianza estar comiendo arriba sin saber que puede ocurrirle a tu vehículo.",,,,,"Estacionamiento gratuito",,,"$20-25","Varía según la hora o el día",,"Apto para grupos de todos los tamaños",,,"Almuerzo",,"5","3","5","ChdDSUhNMG9nS0VNLW9tUDJ0Mk1iel9RRRAB",,,,,,,,,,,,,,,,,,"Google",,,"3",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false","Los meseros son muy atentos y amables,   en cuanto a la comida, los cortes de carne no fueron malos pero no tenían ni una pizca de sal y no los entregaron en el término de cocción que fueron solicitados, sin embargo, podría deberse  al hecho de que era un día altamente recurrido,",,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","false","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace un año","2025-05-23T23:26:37.977Z",,"2025-05-23T23:43:33.000Z","Gracias por tu calificación . En Casa Res, nos esforzamos por ofrecerte excelencia en cada corte 🥩. ¡Esperamos verte pronto para encender nuevos momentos! ",,,,,,,"Silencioso, agradable para conversar",,,,,"$10-15",,,,"Hasta 10 min","Área de bar",,,"5","5","5","ChZDSUhNMG9nS0VLNlRqZUs4M0pmSWRBEAE",,,,,,,,,,,,,,,,,,"Google",,,"1",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","false","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace un año","2025-05-20T17:50:32.961Z",,,,,,,,,,,,,,,,,,,,,,,"3","3","2","ChdDSUhNMG9nS0VNbUkzTGFWNm9LY2pnRRAB",,,,,,,,,,,,,,,,,,"Google",,,"11",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","true","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy","es","false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace un año","2025-05-20T05:18:02.939Z",,,,,,,,,,,,,,,"$15-20","No se requiere hacer una reserva",,,,,"Almuerzo",,"5","3","2","ChZDSUhNMG9nS0VPTGZ1dF8xcDZPa1ZBEAE","https://lh3.googleusercontent.com/grass-cs/ACvplmM2Tb3jHezfUxhUh65wvp7dS3qQOI4rBwaMtNJchbHUewgJPM0dZBqNdOXEN0-2Doy_MlC4ew3Rp12SKyNPxe2o_xnouH95p438n4AtB3EJOyBfuqgV3SeUDBDd5DZXHG3fTck6=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNo3KlrgcS5z0la9ImSW3AggQ9IaAowKvWGQ5zhLmPh35iNNPLUZv2VL0gcAqZGAJBP3xi-5j7XntQzokBRxbfAdsYxpOCkhJ0awHidMS0Mzbfj14GF2mwpIE0IN5mKTszIASFu=k-no",,,,,,,,,,,,,,,,"Google",,,"111",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false","Ahora dan esas papas todas finitas y malas. Me gustaban las papas fritas como guarnicion porque eran gruesas y daban más cantidad. Pero esas papas finitas como palillos todas duras de verdad que no pegan! Si van a cambiar algo cambien para mejorar. Todo bien con el corte de carne.",,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
"Avenida Francisco de Orellana, y y Alberto Borges Najera &, 090512 Guayaquil, Ecuador",,"8859694750892439654","Guayaquil","EC","0x902d6dfa064ccbc9:0x7af3f56f6d563866",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGGpATJua3yERVqhnTeKL45CW-Hm-p-tPOP9Y4RoB26Hg99zsdoGm0DIEbuU4AVsFaop5FHrTBTy03lrKPNqUEys-DlHeN7cmo07eybpIaHRFd52ULVAwhdfaOkQEuHe7EpH6hNw=w533-h240-k-no","false","false","/g/11h4pl6jn9","es-419","0","-2.1653312","-79.895646",,"Kennedy",,"false","ChIJyctMBvptLZARZjhWbW_183o","090512","$10-20","Hace un año","2025-05-18T05:11:58.781Z",,"2025-06-03T14:32:46.000Z","Sentimos profundamente que nuestra atención no haya reflejado la pasión que ponemos en cada plato 🍽️. Vamos a trabajar para que la próxima vez sientas el verdadero sabor de la excelencia 🔥. Nuestro equipo busca poder ponerse en contacto contigo, déjanos un mensaje en el WhatsApp. 0993649880",,,,,"No lo sé",,,"Descuentos en artículos específicos",,,,"$15-20",,,"Apto para grupos de todos los tamaños",,,,,"5","2","5","ChZDSUhNMG9nS0VLMnU3NVN2dGJPX0xnEAE",,,,,,,,,,,,,,,,,,"Google",,,"1",,,"4892","2026-08-08T17:25:40.814Z","Direct Detail URL: https://www.google.com/maps/place/Casa+Res+%7C+Steak+House+(Francisco+de+Orellana)/@-2.1706965,-79.9055801,13.31z/data=!4m10!1m2!2m1!1sGrilling+Rustic!3m6!1s0x902d6dfa064ccbc9:0x7af3f56f6d563866!8m2!3d-2.1653312!4d-79.895646!15sCg9HcmlsbGluZyBSdXN0aWNaESIPZ3JpbGxpbmcgcnVzdGljkgESY2FydmVyeV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJZYUhOSWJsQkJFQUXgAQD6AQQIABBE!16s%2Fg%2F11h4pl6jn9?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"Avenida Francisco de Orellana, y y Alberto Borges Najera &","false",,,"Casa Res | Steak House (Francisco de Orellana)","4.4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Res%20%7C%20Steak%20House%20(Francisco%20de%20Orellana)&query_place_id=ChIJyctMBvptLZARZjhWbW_183o",
