"address","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Adecuado para niños","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Ofertas especiales","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Restricciones de dieta disponibles","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","false","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores",,"false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 5 meses","2026-02-18T17:02:18.698Z",,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2xBNVNYWmZTamhaVUZCV1QyNXFZVk5qWmxoUlpFRRAB",,,,,,,,"Google",,,"2",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false",,,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores",,"false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 6 meses","2026-01-22T02:21:19.911Z",,,,,,,"Música en vivo",,,,,,"$5-10",,,"3 o 4 personas, Entre 5 y 8 personas",,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT210UUxVODBXRll4VkRoU1pUSnNTV1UzZGs1NE1HYxAB",,,,,,,,"Google",,,"122",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false",,,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores",,"false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 6 meses","2026-01-16T23:38:15.265Z",,,,,,,,"Silencioso, agradable para conversar",,,,,"$15-20",,,"Más de 9 personas",,"Comedor cubierto",,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2xGdlVUSXdlblZ1UkVOb1RsOVZTblJDZDB0WVFYYxAB",,,,,,,,"Google",,,"12",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false",,,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores",,"false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 6 meses","2026-01-16T21:47:36.772Z",,,,,,,,"Ruido moderado",,,,,"$10-15",,,"3 o 4 personas",,"Comedor cubierto",,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT21SUlMzSnZSbEpOWTJOQ1VrRkRPRmxTVHkxWmQyYxAB",,,,,,,,"Google",,,"8",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false",,,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores",,"false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 6 meses","2026-01-10T23:43:00.873Z",,,,,,,,,,,,,,,,,,,,,,"5",,"Ci9DQUlRQUNvZENodHljRjlvT21GMFNWZDRkbTEwZWtGdlpEQk5kM1EwTUUxcFdHYxAB",,,,,,,,"Google",,,"46",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false",,,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores","es","false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Editado Hace 7 meses","2025-12-21T20:43:14.901Z",,,,,,,"Música en vivo",,,,,,"$10-15","No se requiere hacer una reserva",,,,,"Almuerzo",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURRMnVlanVRRRAB",,,,,,,,"Google",,,"148",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false","Definitivamente el mejor restaurante de carnes de la ciudad de guayaquil. Hoy una vez más con mi familia disfrutamos mucha la atención el ambiente y la comida. Felicitaciones.",,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores",,"false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 7 meses","2025-12-17T22:45:23.807Z",,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pobGNGZExZVmRvY1Y5S2NuaHNVbmxxTW1zM2FtYxAB",,,,,,,,"Google",,,"23",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false",,,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores",,"false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 7 meses","2025-12-16T22:56:38.779Z",,,,,,,,,,,,,,,,,,,,,"4","5","5","Ci9DQUlRQUNvZENodHljRjlvT2pKWGFVdHlaa0p5WWt0R1gyaE1WVUpGYlZkTlFtYxAB",,,,,,,,"Google",,,"15",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false",,,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores",,"false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 8 meses","2025-11-25T15:45:13.991Z",,,,,,,,,,,,,,,,,,,,,,"4",,"Ci9DQUlRQUNvZENodHljRjlvT2pZM1ZHODBibEZSYVc5S1EyNXNOMEU0Y2pCc1lrRRAB",,,,,,,,"Google",,,"18",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Victor Emilio Estrada 1219","false",,,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","false","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores",,"false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 8 meses","2025-11-17T13:17:00.731Z",,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xsSVJHTldOVWcyVDJ4b05HcEJVbGhPU0U0dGNFRRAB",,,,,,,,"Google",,,"10",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"Victor Emilio Estrada 1219","false",,,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores",,"false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 8 meses","2025-11-17T11:28:14.461Z",,,,,,,,"Ruido moderado",,,,,"$10-15",,,"2 personas, 3 o 4 personas",,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT21SQldsaDNaRXBIU0hkdmVEVkxlR2hYZDFKNExWRRAB",,,,,,,,"Google",,,"28",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false",,,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores",,"false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 8 meses","2025-11-12T03:08:38.279Z",,,,,,,,,,,,,"$15-20",,,,,"Comedor cubierto",,,"4","3","4","Ci9DQUlRQUNvZENodHljRjlvT2xsVVZITjVURk5OTFMxT1dGVk5Ra3N3ZWxCSllsRRAB",,,,,,,,"Google",,,"9",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"Victor Emilio Estrada 1219","false",,,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmIUzVJwpGT6y_wQQ_TKYbRgzO5ugvsumt9t1zWonuk6a3hjdvi8BSM03prBOmsGw6hCC9rMy2ViBaIpkI9HCjeB8TVchHmhSApUHrQYFx7ZvtNdOcKC6sHC5xlMlCM3-WwIhb0=w408-h306-k-no","false","false","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores","es","false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 9 meses","2025-11-08T13:58:37.061Z",,,,,,,,"Silencioso, agradable para conversar",,,,,"Más de $50","No lo sé",,,,,,,"1","1","1","Ci9DQUlRQUNvZENodHljRjlvT205SmFGSlBUMWgyWnpCNE1GOTNjbGN5TmtzeWRIYxAB",,,,,,,,"Google",,,"1",,,"3350","2026-08-08T17:01:21.389Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1747534,-79.9216969,12.79z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sLa+Parrilla+del+%C3%91ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChVMYSBQYXJyaWxsYSBkZWwgw5FhdG8iA4gBAVoXIhVsYSBwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","1",,"Victor Emilio Estrada 1219","false","Pésima comida, las carnes sin sabor, el chimichurri malo sabía a puro ajo, la salsa de queso no era salsa de queso si no un puré de papa encima de la papa asada. Antes era muy bueno ya dañaron la comida ahí, $100 dólares para una parrillada familiar que ni era familiar no tenía ni pollo ni carne, creo que hasta rukito que tanto hate le meten termina siendo mejor ahora que el ñato 🥲",,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
